id,bid,user_id,用户昵称,微博正文,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4497012827217568,IEHKiuhCo,1186644395,Even_Peng,罗志祥废了，成污点艺人了，新电视剧，电影综艺节目都不敢用他了。#罗志祥回应#,,,罗志祥回应,0,0,2,2020-04-23 23:14,nova4e 3200W立体美颜,,,
4497012827204793,IEHKiueil,1654920057,手机用户1654920057,转//#看点快报#《罗志祥工作人员炮轰周扬青报复男方，遭网友翻车，本人亲自回应！》O网页链接,,,看点快报,0,0,0,2020-04-23 23:14,iPhone客户端,['http://ww4.sinaimg.cn/large/62a41379ly1ge43wf2qfqj20go0c50ug.jpg'],,
4497012734804177,IEHK9k9MJ,1746284407,7號-仔,#罗志祥回应#远在蔡依林杨丞琳的时代不已经风评不好了吗？现在才爆也是赚够了啊,,,罗志祥回应,0,0,6,2020-04-23 23:14,荣耀20 PRO,,,
4497012718087766,IEHK7xVZQ,5482365864,不是年年a,#罗志祥回应#做海王才不会受伤,,,罗志祥回应,0,0,0,2020-04-23 23:14,前置双摄vivo X9,['http://ww4.sinaimg.cn/large/005Z1rNSgy1ge43vv56ngj30q602ywel.jpg'],,
4497012714406926,IEHK7iurs,5494766215,米卡玛咖姆,#罗志祥回应#有点好笑,宁波,,罗志祥回应,0,0,4,2020-04-23 23:14,HUAWEI nova 3e,['http://ww3.sinaimg.cn/large/005ZRtHxly1ge43vqx6ccj30u01rcail.jpg'],,
4497012643176705,IEHK0dkpb,6140492694,搞笑盖,大家都说他是南宁罗志祥，我是真看不出来到底哪里像小猪了！#罗志祥回应##罗志祥周扬青分手#L搞笑盖的微博视频,,,"罗志祥回应,罗志祥周扬青分手",0,0,2,2020-04-23 23:13,微博云剪,,"http://f.video.weibocdn.com/2wRth0yKlx07CJkl0gve01041201aoGu0E010.mp4?label=mp4_ld&template=636x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587752987&ssig=4m%2FmDeJi5N&KID=unistore,video",
4497012609692380,IEHJWEFqI,5974585848,趣味无限大集合,南宁罗志祥一个人抗下了所有，吃肉的时候一块没夹到，挨刀的时候一刀没少！#罗志祥回应##罗志祥周扬青分手##趣味无限大集合#L趣味无限大集合的微博视频,,,"罗志祥回应,罗志祥周扬青分手,趣味无限大集合",11,13,64,2020-04-23 23:13,经典幽默搞笑视频超话,,"http://f.video.weibocdn.com/001eLVbDgx07CJkl3tFe010412003StL0E010.mp4?label=mp4_ld&template=360x768.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&Expires=1587752987&ssig=JwtkLgfWh9&KID=unistore,video",
4497012525546463,IEHJOngT5,5640330573,Fallinlove小北,潮起潮落很正常……#罗志祥回应#,无锡,,罗志祥回应,0,0,0,2020-04-23 23:13,iPhone客户端,['http://ww4.sinaimg.cn/large/0069IfDLgy1ge43uozj19j30ia0fjq3n.jpg'],,
4497129932729042,IEKNbbrWO,2769582141,李耀武微播,#罗志祥#罗志祥再次回应，一大清早看到罗志祥道歉，果然他是不用睡觉的！时间管理好强！#罗志祥向周扬青道歉#,,,"罗志祥,罗志祥向周扬青道歉",0,0,0,2020-04-24 06:59,华为手机 畅享玩不停,,,
4497129919865440,IEKN9Fos0,6282044904,Zeroun__Sun,勿忘昨天的苦难辉煌，无愧今天的使命担当，不负明天的伟大梦想。#罗志祥回应#,滨州·邹魏第二工业园,,罗志祥回应,0,1,5,2020-04-24 06:59,iPhone客户端,['http://ww1.sinaimg.cn/large/006R8OQUly1ge4hbp2o2ij314j0mtn6e.jpg'],,
4497129731513480,IEKMR6lIY,5818482122,油画女骑士,#罗志祥#又回应，感觉像是周扬青掌握了很多证据可能还有更劲爆的事，所以罗志祥没有办法只能自己主动认罪,,,罗志祥,0,0,0,2020-04-24 06:59,Android,,,
4497129663684988,IEKMKfsDi,2699862954,xie锭锭xie,#罗志祥回应#凌晨五点多的道歉，时间管理大师第一课？？承认错误，好好改正吧！！！@羅志祥,温州,羅志祥,罗志祥回应,0,0,3,2020-04-24 06:58,iPhone客户端,['http://ww3.sinaimg.cn/large/a0eca3aaly1ge4h81f4u9j20ku112n9v.jpg'],,
4497129567268072,IEKMAuuKY,2536867803,MrC你好,睁眼就吃瓜，不给人活路啊#罗志祥回应#,,,罗志祥回应,0,1,7,2020-04-24 06:58,vivo智能手机,"['http://ww3.sinaimg.cn/large/973587dbgy1ge4hap53aij20k014077e.jpg', 'http://ww4.sinaimg.cn/large/973587dbgy1ge4hapskjij20k0140q6g.jpg']",,
4497129164757519,IEKLWjXEb,2259052985,又见孤枫落叶,#罗志祥回应#今早凌晨时候，罗志祥ins更新，反思自己，承认自己做错了，向周扬青和被他欺骗过不尊重过的女生道歉…用粤语的一句话说：“男人，错就要认；打，就要企正”…敢出来承认错误反省的，值得给机会，人非圣贤孰能无过…身为艺人要懂得自律，艺人的一举一动都会被无限放大的，另外有一说一，大家不要把他的私生活和工作挂钩，不能因为这样就否认他的事业，感情终究是两人之间的事情，吃瓜群众就别在人家评论区骂了，建议罗志祥关闭评论，利用疫情期间反省沉思，以后别犯这种错误了，自律很重要…,,,罗志祥回应,0,5,21,2020-04-24 06:56,iPhone客户端,['http://ww2.sinaimg.cn/large/86a669b9gy1ge4h7u6gpdj20u01ctqbl.jpg'],,
4497129063917537,IEKLMgr85,5660375655,不关小何的事儿,果然时间管理达人，凌晨五点发道歉#罗志祥##罗志祥回应##罗志祥怎么做的时间管理#,,,"罗志祥,罗志祥回应,罗志祥怎么做的时间管理",0,0,2,2020-04-24 06:56,HUAWEI P30,"['http://ww3.sinaimg.cn/large/006b4mhxly1ge4h88elkwj30u01t0ws3.jpg', 'http://ww3.sinaimg.cn/large/006b4mhxly1ge4h8923cej30u01t07fh.jpg', 'http://ww3.sinaimg.cn/large/006b4mhxly1ge4h88rlcij30u01t0drh.jpg']",,
4497129014249603,IEKLHhPvZ,1859855505,马匪昊天,#罗志祥回应#太阳照常升起，5000,沈阳,,罗志祥回应,0,1,3,2020-04-24 06:56,Redmi K20 Pro 真旗舰,['http://ww2.sinaimg.cn/large/6edb2491ly1ge4h7sa8h3j20hs0a0dh7.jpg'],,
4497128963364619,IEKLCe7i3,1801435041,微哥高光电影,罗志祥和迪丽热巴在节目里甜蜜互动，看到两人对视画面，果然撩妹高手#罗志祥回应#,,,罗志祥回应,0,3,3,2020-04-24 06:56,iPhone客户端,"['http://ww4.sinaimg.cn/large/6b5fb7a1ly1ge4h8cuqi0j20hc090wka.jpg', 'http://ww2.sinaimg.cn/large/6b5fb7a1ly1ge4h8d1ag5j20c30cr79a.jpg', 'http://ww4.sinaimg.cn/large/6b5fb7a1ly1ge4h8da7ahj20c10chgrj.jpg', 'http://ww1.sinaimg.cn/large/6b5fb7a1ly1ge4h8dfp90j20c70mv48b.jpg', 'http://ww3.sinaimg.cn/large/6b5fb7a1ly1ge4h8dlfmhj20cc0bp77r.jpg', 'http://ww2.sinaimg.cn/large/6b5fb7a1ly1ge4h8dq1tgj20fr08777g.jpg', 'http://ww1.sinaimg.cn/large/6b5fb7a1ly1ge4h8dxc9rj20c90dgacm.jpg', 'http://ww4.sinaimg.cn/large/6b5fb7a1ly1ge4h8e2rwzj20hj088n00.jpg', 'http://ww3.sinaimg.cn/large/6b5fb7a1ly1ge4h8cq1u5j20fo080tcy.jpg']",,
4497128888035110,IEKLuxIiy,5189934084,可爱的七,#罗志祥回应#他今后可能在大陆的活动就减少了吧？！,,,罗志祥回应,0,0,0,2020-04-24 06:55,HUAWEI P10,,,
4497128502299822,IEKKS9EhU,3743718324,999封情话,#罗志祥回应#凌晨5点罗志祥再次发文回应。#999封情话#别以为我爱你，你就可以不珍惜！总有一天，我会指着心脏骄傲对你说：这里，换人了~~~,廊坊·香河县,,"罗志祥回应,999封情话",3,173,168,2020-04-24 06:54,微博会员生日快乐,,,
4497171116661641,IELRBrWZP,5661528690,慢食馆,#421页pdf链接#吃瓜上头！421事件竟然是真的，我的三观碎一地啊！夏天到了瓜棚的生意爆火了！！贵圈真乱呀，我都还没有看完还有其他的瓜搬好小板凳集美们吃瓜吃瓜🍉#罗志祥道歉#24日5点，罗志祥再次发文向周扬青道歉：“对不起，我错了。你在这九年里为我付出了全部，是我不懂得去珍惜这段感情，不懂去珍惜一个最爱我的人，昨天为啥不道歉，果真还是男银都不是好东西，#罗志祥回应#这个瓜简直刷新我认知额一大早惊呆啦。,,,"罗志祥道歉,罗志祥回应",0,0,3,2020-04-24 09:43,iPhone客户端,,,
4497171007596113,IELRqvS5X,2714190874,电影榜上榜,#罗志祥回应#“小猪”罗志祥的荧幕搞笑角色集锦，肾虚公子那一段真让人笑出内伤来了！L电影榜上榜的微博视频,,,罗志祥回应,0,0,4,2020-04-24 09:43,微博 weibo.com,,"http://f.video.weibocdn.com/NEcXMLyolx07CJOCz3Fm01041200ZIIY0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587753000&ssig=Om4ahJkKl8&KID=unistore,video",
4497170960583191,IELRm2rIj,6297145134,谢逸枫-知名房地产专家,#罗志祥回应#自作孽。,,,罗志祥回应,1,0,0,2020-04-24 09:42,HUAWEI Mate 20 X,,,
4497170923297620,IELRidPRq,6047865047,热搜热门,#此刻的渣男在干什么#从罗志祥回应和罗志祥道歉后，你觉得渣男在干什么？1、网购护眼霜;2、疯狂删除聊天记录;3、不再熬夜！,,,此刻的渣男在干什么,0,0,1,2020-04-24 09:42,Android,['http://ww3.sinaimg.cn/large/006BidYrgy1ge4m22ri5rj30pw05udhx.jpg'],,
4497170809504625,IELR6DSAp,6611143800,朕的江山有你一半,#罗志祥道歉#罗志祥继昨天发了回应后，再一次向周扬青道歉，你们怎么看？L朕的江山有你一半的微博视频,,,罗志祥道歉,0,1,3,2020-04-24 09:42,,,"http://f.video.weibocdn.com/kfgTQxnglx07CK1vE0lq010412001Xwa0E010.mp4?label=mp4_ld&template=360x632.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&Expires=1587753000&ssig=c4jke51SxX&KID=unistore,video",
4497170495698610,IELQBnUt4,5661528690,慢食馆,#421页pdf链接#吃瓜上头！我的三观碎一地啊！夏天到了瓜棚的生意爆火了！！贵圈真乱呀，去年发的421竟然是真的，我都还没有看完还有其他的瓜搬好小板凳集美们吃瓜吃瓜🍉#罗志祥道歉#24日5点，罗志祥再次发文向周扬青道歉：“对不起，我错了。你在这九年里为我付出了全部，是我不懂得去珍惜这段感情，不懂去珍惜一个最爱我的人，昨天为啥不道歉，果真还是男银都不是好东西，#罗志祥回应#这个瓜简直刷新我认知额一大早惊呆啦。,,,"罗志祥道歉,罗志祥回应",0,17,12,2020-04-24 09:41,iPhone客户端,"['http://ww2.sinaimg.cn/large/006b9ceSgy1ge4m086bjqj30ty1qwwjy.jpg', 'http://ww2.sinaimg.cn/large/006b9ceSgy1ge4m09b1pzj30u01o0gox.jpg', 'http://ww3.sinaimg.cn/large/006b9ceSgy1ge4m09ocirj30n01dsjvv.jpg', 'http://ww2.sinaimg.cn/large/006b9ceSgy1ge4m0a1m8fj30as0asaai.jpg', 'http://ww4.sinaimg.cn/large/006b9ceSgy1ge4m08rmyjj30as0asmxs.jpg', 'http://ww4.sinaimg.cn/large/006b9ceSgy1ge4m07qvuij30as0asmxn.jpg', 'http://ww4.sinaimg.cn/large/006b9ceSgy1ge4m0aejy0j30ty1rcdln.jpg', 'http://ww1.sinaimg.cn/large/006b9ceSgy1ge4m0as0gsj30n01dsq83.jpg', 'http://ww1.sinaimg.cn/large/006b9ceSgy1ge4m0bdu8aj30n01dswit.jpg']",,
4497170361412099,IELQo5VlN,3283239323,曦厶惠麗,从没人否认他的才华与嗯…能力但脏就是脏人品问题#罗志祥回应#,,,罗志祥回应,0,0,0,2020-04-24 09:40,,['http://ww1.sinaimg.cn/large/b10c1bc2ly1ge47tg41vvg20c80c841i.jpg'],,
4497170176868564,IELQ5sOPi,1923196221,海洋爆料,#罗志祥回应#首先很抱歉我的私事佔用了公共資源謝謝大家的關心或許很多人都在等我會如何回應但我只想說兩個人在一起經歷的開心事也好風風雨雨也罷九年來分分合合很多次我做得不對的我也會檢討很多事不是隻言片語就可以去說清楚也不再去解釋感謝我們相識相戀的這段人生我也不後悔,,,罗志祥回应,0,0,0,2020-04-24 09:39,前置双摄vivo X9,,,
4497170172323886,IELQ59Ky2,2764517242,老记宋军,#罗志祥回应#裤裆管不住而已。有点正事吗？,,,罗志祥回应,0,4,6,2020-04-24 09:39,华为麦芒5,,,
4497169794803781,IELPtk9Gl,3169791690,怪兽小友,遇不到让你窝心的男孩，不欺骗你的男孩，满眼都是你的男孩，集美们还是单身吧🙃毕竟恋爱是件奢侈品，除了财力，外貌，还要拼人品#罗志祥回应#,,,罗志祥回应,0,0,0,2020-04-24 09:38,OPPO R9s,,,
4497169790815772,IELPt3qdC,1593684262,喵星维,马蓉遭受网暴的时候我为何对王宝强充满厌恶和愤怒，看看周扬青是如何对待罗志祥的吧，或者郎平曾经在媒体采访上一段婚姻时回应：因为自己比前夫更受关注，拥有更大的话语权，所以无论说什么，都对他不公平。这是懂得爱的人的姿态，爱过的人和过去的爱消失了，但那个值得自爱的自己还在。,,,,7,15,78,2020-04-24 09:38,伊谢尔伦Android,,,
4497158390171139,IELx50Iwj,3236242114,河北新闻哥,#罗志祥道歉#你见过凌晨5点的道歉吗？罗志祥做到了。昨日回应之后，今日凌晨罗志祥再发文向周扬青道歉，也向所有欺骗过或者不尊重过的女性道歉。显然承认了所有，也证实了周扬青说的话，看样子受伤的不仅仅只有周扬青。,,,罗志祥道歉,1,1,11,2020-04-24 08:52,,"['http://ww3.sinaimg.cn/large/c0e522c2ly1ge4km524pqj20j708imxl.jpg', 'http://ww2.sinaimg.cn/large/c0e522c2ly1ge4km5fpm5j20f009vgnp.jpg', 'http://ww3.sinaimg.cn/large/c0e522c2ly1ge4km5zp8rj20gh0ldtcr.jpg', 'http://ww3.sinaimg.cn/large/c0e522c2ly1ge4km6hv0tj20gl0iz0w9.jpg', 'http://ww2.sinaimg.cn/large/c0e522c2ly1ge4km6v5d2j20c8096q3q.jpg', 'http://ww4.sinaimg.cn/large/c0e522c2ly1ge4km7e0hoj20hs0uutat.jpg']",,
4497158026176015,IELwupUF9,1101928651,历史冷幽默,#罗志祥回应#周扬青很善良也很漂亮，而且是最爱罗志祥的那个女人。罗志祥的面相也不是个坏人，花心点而已。参考一下成龙。请大家放过罗吧。他是真心道歉的。很多患有抑郁症的😂，看遍了今天的瓜和段子，笑开了花。,,,罗志祥回应,0,13,7,2020-04-24 08:51,vivo智能手机,,,
4497157992491220,IELwras4Y,5417482017,___用户0327__,#罗志祥道歉#渣男没诚意，昨天来个不痛不痒的回应，看到周承认了其中一个炮友是蝴蝶，害怕周爆料的更多，才来道歉，还不是为了自己的利益，也有可能是怕周爆出来你那群狐朋狗友。这个道歉诚意不足,,,罗志祥道歉,0,2,3,2020-04-24 08:51,荣耀V9 我想要的快,,,
4497157975909105,IELwpoNe9,1477342667,舒雍,#罗志祥回应#他真的火了，但是不是同时他的人设也从此崩塌了？明星和自媒体创业一样，都要打造人设，也要维护好人设。,,,罗志祥回应,0,0,1,2020-04-24 08:51,iPhone 11,,,
4497157828871444,IELwaBdRO,2547569135,葱小娱,#罗志祥道歉#第一次回应就是敷衍，事态控制不住才来道歉就更渣了。有网友建议周扬青去检查，没想到#周扬青点名蝴蝶姐姐#同时也宣布自己单身,,,"罗志祥道歉,周扬青点名蝴蝶姐姐",0,2,17,2020-04-24 08:50,,"['http://ww4.sinaimg.cn/large/97d8d1efly1ge4kj8oybrj20qo0jwacy.jpg', 'http://ww1.sinaimg.cn/large/97d8d1efly1ge4kj9jf7jj20qo0gbq5b.jpg', 'http://ww3.sinaimg.cn/large/97d8d1efly1ge4kja7klej20qo0dsmz4.jpg', 'http://ww1.sinaimg.cn/large/97d8d1efly1ge4kjat8x0j20qo0d6my5.jpg', 'http://ww4.sinaimg.cn/large/97d8d1efly1ge4kjaj2g2j20qo06ggly.jpg', 'http://ww3.sinaimg.cn/large/97d8d1efly1ge4kjb760lj20l013fdh2.jpg']",,
4497157770144014,IELw50BsO,5699767436,晶妹儿JM,#罗志祥道歉#这就是你半夜不睡觉的理由？#罗志祥回应#,,,"罗志祥道歉,罗志祥回应",0,0,1,2020-04-24 08:50,iPhone X,['http://ww1.sinaimg.cn/large/006dJDSQly1ge4kj3lr4ej302u02u3yj.jpg'],,
4497157576778708,IELvLsrs0,6251179488,楚衍啊,#罗志祥道歉##罗志祥回应##罗志祥#白龙王吃瓜文件也太准了吧，想要421的找我。关注+,,,"罗志祥道歉,罗志祥回应,罗志祥",0,4,5,2020-04-24 08:49,HUAWEI nova 青春版,['http://ww3.sinaimg.cn/large/006P3jlCly1ge4kirt7tcj30f40jtdi6.jpg'],,
4497209279708613,IEMR9EJEx,7056821503,搞笑伙,这首罗志祥版梁祝片尾曲，如此委婉伤感，音乐一响瞬间泪奔了#罗志祥回应##罗志祥周扬青分手#L搞笑伙的微博视频,,,"罗志祥回应,罗志祥周扬青分手",0,0,0,2020-04-24 12:15,微博云剪,,"http://f.video.weibocdn.com/IewfGJqolx07CKc0h2PS01041200tl1L0E010.mp4?label=mp4_ld&template=636x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587753031&ssig=2wanzHCh6K&KID=unistore,video",
4497208722670919,IEMQgbcPl,5871592298,七号少年囧囧,#罗志祥回应#未知全貌，不予置评,,,罗志祥回应,0,0,0,2020-04-24 12:12,nova4自拍极点全面屏,,,
4497208461833381,IEMPQ7GWF,6165029707,毛鸿样,#421##421页明星八卦pdf#现在越来越觉得421事件里的都是有根据的比如最近#罗志祥回应##罗志祥周扬青分手#罗志祥跟周杨青分手里面说的关注罗志祥的都好准娱乐圈瓜总和吃瓜啦唉:-(#罗志祥手机#L毛鸿样的微博视频,,,"421,421页明星八卦pdf,罗志祥回应,罗志祥周扬青分手,罗志祥手机",5,15,37,2020-04-24 12:11,iPhone客户端,,"http://f.video.weibocdn.com/000BEhh6gx07CKbMFtX90104120062rc0E010.mp4?label=mp4_ld&template=360x780.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&Expires=1587753031&ssig=F0nYFLWcFI&KID=unistore,video",
4497208013591701,IEMP7f4mF,5462316762,安馨3021减肥瘦身官方,#421##421事件##罗志祥#小猪最新回应道歉[米奇比心]娱乐圈的感情分分合合罗志祥周扬青分手真的🐂啊！还有其他的瓜可以吃啦，好兴奋大家一起围观，421事件是各种🍉,,,"421,421事件,罗志祥",0,0,0,2020-04-24 12:10,,"['http://ww1.sinaimg.cn/large/005XFk7ggy1ge4qbd98uaj30u01hcwli.jpg', 'http://ww1.sinaimg.cn/large/005XFk7ggy1ge4qbdre4nj30u01hcgs4.jpg', 'http://ww2.sinaimg.cn/large/005XFk7ggy1ge4qbe3dymj30u01hc0z6.jpg', 'http://ww2.sinaimg.cn/large/005XFk7ggy1ge4qbfbclrj30u01hctfr.jpg', 'http://ww3.sinaimg.cn/large/005XFk7ggy1ge4qbew0bjj30u01hcqag.jpg', 'http://ww3.sinaimg.cn/large/005XFk7ggy1ge4qbfv3hlj30ku112woc.jpg']",,
4497207522898206,IEMOkc9Xg,6159442244,搞笑肇,妈妈咪呀超级像罗志祥的妈妈，一上场评委都不相信，真的太像了#罗志祥回应##罗志祥周扬青分手#L搞笑肇的微博视频,,,"罗志祥回应,罗志祥周扬青分手",0,0,0,2020-04-24 12:08,微博云剪,,"http://f.video.weibocdn.com/xJTxLH4Olx07CKbvcHSw01041202caLu0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587753031&ssig=NmKtVUPuwM&KID=unistore,video",
4497207510247551,IEMOj12oL,5743342961,不是叶落才悲凉,不知道鹅后不后悔把战创始人踢出去#罗志祥回应#,,,罗志祥回应,0,0,0,2020-04-24 12:08,vivo智能手机,,,
4497207463922592,IEMOegsrC,6797668277,郁优惠,#中国将发布火星任务名称#如此伟大的日子VS部分粉丝的三观（勿喷，切勿对号入座）#罗志祥回应#,,,"中国将发布火星任务名称,罗志祥回应",0,0,1,2020-04-24 12:07,Android客户端,,,
4497207342875254,IEMO2c3Z4,2965581940,娱乐星控哥,#周扬青点名蝴蝶姐姐#在周扬青发分手长文后，有网友建议她去做体检，她表示分手后马上就去检查了，有网友问她提到的和罗志祥有不正当关系的女艺人是不是恺乐（蝴蝶姐姐），周扬青回应：“你是说让蝴蝶去检查身体吗？”这姐的性格真的是太让人喜欢了#周扬青取关罗志祥#,,,"周扬青点名蝴蝶姐姐,周扬青取关罗志祥",0,1,0,2020-04-24 12:07,,"['http://ww2.sinaimg.cn/large/b0c33074gy1ge4q807ui5j20fv08saai.jpg', 'http://ww2.sinaimg.cn/large/b0c33074gy1ge4q80l3arj20gq04yt8t.jpg', 'http://ww1.sinaimg.cn/large/b0c33074gy1ge4q81aci7j20sg11xak7.jpg', 'http://ww1.sinaimg.cn/large/b0c33074gy1ge4q81r55yj20hs0sdjrz.jpg', 'http://ww1.sinaimg.cn/large/b0c33074gy1ge4q826z7tj20dc0k0q44.jpg', 'http://ww3.sinaimg.cn/large/b0c33074gy1ge4q82mlc0j20hs0bqwev.jpg']",,
4497207069342716,IEMNADcsY,6228564316,娱乐圈教头,#罗志祥道歉##郑爽评论周扬青#郑爽真的真性情，没看见别的明星回应周扬青的，罗志祥在娱乐圈应该有很多朋友吧,,,"罗志祥道歉,郑爽评论周扬青",0,0,5,2020-04-24 12:06,,"['http://ww2.sinaimg.cn/large/006Nwq6Mly1ge4q6vmogxj30cb07k3z0.jpg', 'http://ww4.sinaimg.cn/large/006Nwq6Mly1ge4q6w01j5j30bx07zgmj.jpg', 'http://ww1.sinaimg.cn/large/006Nwq6Mly1ge4q6wc4d2j30ao0gwab6.jpg', 'http://ww3.sinaimg.cn/large/006Nwq6Mly1ge4q6wo1y5j30c30hy0ts.jpg', 'http://ww2.sinaimg.cn/large/006Nwq6Mly1ge4q6xq9sej32801o0h6e.jpg', 'http://ww2.sinaimg.cn/large/006Nwq6Mly1ge4q6ym3knj31o0280wmx.jpg', 'http://ww4.sinaimg.cn/large/006Nwq6Mly1ge4q6z46cej30u0140446.jpg', 'http://ww2.sinaimg.cn/large/006Nwq6Mly1ge4q6vd7unj30n00lh4a4.jpg', 'http://ww3.sinaimg.cn/large/006Nwq6Mly1ge4q6zn9ldj30d50pbt9e.jpg']",,
4497207019664166,IEMNvEy5E,5934275334,婷子持续努力版,吃瓜闲聊，无偿分享🙌#罗志祥周扬青分手##罗志祥回应##郑爽评论周扬青#,,,"罗志祥周扬青分手,罗志祥回应,郑爽评论周扬青",0,0,4,2020-04-24 12:06,HUAWEI P10,"['http://ww1.sinaimg.cn/large/006tBC6igy1ge4q6likpcj30u01hctdb.jpg', 'http://ww3.sinaimg.cn/large/006tBC6igy1ge4q6xukxqj30u01hctea.jpg', 'http://ww2.sinaimg.cn/large/006tBC6igy1ge4q6dfju9j30u01hcdos.jpg', 'http://ww2.sinaimg.cn/large/006tBC6igy1ge4q72fhj5j30u01hcjx4.jpg', 'http://ww2.sinaimg.cn/large/006tBC6igy1ge4q750dfvj30u01hcteq.jpg', 'http://ww2.sinaimg.cn/large/006tBC6igy1ge4q7az27qj30u01hcn2t.jpg']",,
4497206797084582,IEMN9tJ1s,5030606236,减肥安馨3021减脂师-西西,#421#吃瓜上头！421事件竟然是真的，我的三观碎一地啊！！！贵圈真乱呀，我都还没有看完还有其他的瓜搬好小板凳集美们吃瓜吃瓜🍉#罗志祥道歉#那年我一直喜欢的人，家里墙上还贴着他的海报，24日5点，罗志祥再次发文向周扬青道歉：“对不起，我错了。你在这九年里为我付出了全部，是我不懂得去珍惜这段感情，不懂去珍惜一个最爱我的人，昨天为啥不道歉，#罗志祥回应#这个瓜简直刷新我认知额一大早惊呆啦。,,,"421,罗志祥道歉,罗志祥回应",0,1,2,2020-04-24 12:05,,"['http://ww3.sinaimg.cn/large/005urUuggy1ge4q3nx6r2j30u01hc0z6.jpg', 'http://ww2.sinaimg.cn/large/005urUuggy1ge4q3oirgvj30u01hctfr.jpg', 'http://ww2.sinaimg.cn/large/005urUuggy1ge4q3owe5bj30u01hcqag.jpg', 'http://ww1.sinaimg.cn/large/005urUuggy1ge4q3pbprpj30u01hcjyb.jpg', 'http://ww3.sinaimg.cn/large/005urUuggy1ge4q59k66fj30u01hcgs4.jpg', 'http://ww3.sinaimg.cn/large/005urUuggy1ge4q595g5ej30u01hcwli.jpg']",,
4497206767584675,IEMN6vP7t,5747153332,娱乐旭,罗志祥与女友周扬青公开合拍秀恩爱，自曝小猪主动追自己#罗志祥回应##罗志祥周扬青分手#L娱乐旭的微博视频,,,"罗志祥回应,罗志祥周扬青分手",0,0,1,2020-04-24 12:05,微博云剪,,"http://f.video.weibocdn.com/u3x4Grk6lx07CKbiKbJe01041200cY0M0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587753031&ssig=3X2rwNP6qN&KID=unistore,video",
4497206629296856,IEMMSD0xi,5689144895,旺旺不苟,#罗志祥回应##罗志祥周扬青分手#说实话有被震撼到,,,"罗志祥回应,罗志祥周扬青分手",0,2,0,2020-04-24 12:04,HUAWEI nova 3e,"['http://ww2.sinaimg.cn/large/006d14txly1ge4q5olo1nj30qo18pwh0.jpg', 'http://ww4.sinaimg.cn/large/006d14txly1ge4q5ozic0j30n01dsmzp.jpg']",,
4497206432652084,IEMMzb7Vy,5304352820,少女发源地,之前还挺喜欢罗志祥演员的，没想到是个运动员#罗志祥周扬青分手##罗志祥回应#,,,"罗志祥周扬青分手,罗志祥回应",0,5,4,2020-04-24 12:03,微博 weibo.com,"['http://ww1.sinaimg.cn/large/6b619faely1ge41xvv20pj20go0ciwfu.jpg', 'http://ww1.sinaimg.cn/large/6b619faely1ge41xwtckkj20go0b474n.jpg', 'http://ww1.sinaimg.cn/large/6b619faely1ge41xx6bvvj20g20cidgp.jpg', 'http://ww3.sinaimg.cn/large/6b619faely1ge41xxey0lj20h70cewgl.jpg']",,
4497206399170821,IEMMvCtKt,6429328867,赏味女神探,之前还挺喜欢罗志祥演员的，没想到是个运动员#罗志祥周扬青分手##罗志祥回应#,,,"罗志祥周扬青分手,罗志祥回应",0,2,5,2020-04-24 12:03,即刻笔记,"['http://ww2.sinaimg.cn/large/6b619faely1ge41xvv20pj20go0ciwfu.jpg', 'http://ww2.sinaimg.cn/large/6b619faely1ge41xwtckkj20go0b474n.jpg', 'http://ww3.sinaimg.cn/large/6b619faely1ge41xx6bvvj20g20cidgp.jpg', 'http://ww1.sinaimg.cn/large/6b619faely1ge41xxey0lj20h70cewgl.jpg']",,
4497206369300402,IEMMsD1su,5525226559,陳登炫,之前还挺喜欢罗志祥演员的，没想到是个运动员#罗志祥周扬青分手##罗志祥回应#,,,"罗志祥周扬青分手,罗志祥回应",0,13,15,2020-04-24 12:03,微博 weibo.com,"['http://ww4.sinaimg.cn/large/6b619faely1ge41xvv20pj20go0ciwfu.jpg', 'http://ww2.sinaimg.cn/large/6b619faely1ge41xwtckkj20go0b474n.jpg', 'http://ww2.sinaimg.cn/large/6b619faely1ge41xx6bvvj20g20cidgp.jpg', 'http://ww3.sinaimg.cn/large/6b619faely1ge41xxey0lj20h70cewgl.jpg']",,
